DateTime,Financial_Year,Voucher_No,Voucher_Type,Branch,Cost_Center,Party_Code,Party_Name,GSTIN,State,Item_Code,Item_Name,HSN_Code,Quantity,Rate,Taxable_Value,GST_Rate_%,CGST,SGST,IGST,Invoice_Total,Payment_Mode,Payment_Status,Entered_By,Record_Status,Is_Anomaly,Anomaly_Type,Anomaly_Severity,Expected_Value,Actual_Value,Audit_Reason
02-12-2025,2024-25,VCH-019948,Journal,Mumbai HO,Purchase,,,,,ITM009,Wi-Fi Router,8517,1,0.0,144194.59,18,0.0,0.0,0.0,INV-0019948,RTGS,Cleared,sales1,Normal,0,,Normal,,,
28-07-2026,2024-25,VCH-019949,Purchase,Ahmedabad Branch,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM009,Wi-Fi Router,8517,15,3509.02,52635.3,18,0.0,0.0,9474.35,INV-0019949,RTGS,Pending,purchase1,Normal,0,,Normal,,,
13-07-2026,2024-25,VCH-019950,Journal,Mumbai HO,Sales,,,,,ITM001,Business Laptop,8471,1,0.0,136733.62,18,0.0,0.0,0.0,INV-0019950,RTGS,Cleared,accounts1,Normal,0,,Normal,,,
08-02-2027,2025-26,VCH-019951,Purchase,Ahmedabad Branch,IT Support,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,8,6031.07,48248.56,18,0.0,0.0,8684.74,INV-0019951,Cash,Cleared,sales1,Normal,0,,Normal,,,
20-06-2025,2025-26,VCH-019952,Payment,Bengaluru Branch,Administration,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM006,Wireless Mouse,8471,1,0.0,198501.67,18,0.0,0.0,0.0,INV-0019952,Credit,Cleared,accounts2,Normal,0,,Normal,,,
12-04-2026,2025-26,VCH-019953,Sales,Ahmedabad Branch,Administration,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM002,Gaming Laptop,8471,13,85223.91,1107910.83,18,0.0,0.0,199423.95,INV-0019953,NEFT,Cleared,sales2,Normal,0,,Normal,,,
31-08-2026,2025-26,VCH-019954,Sales,Bengaluru Branch,Sales,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM002,Gaming Laptop,8471,12,89694.78,1076337.36,18,0.0,0.0,193740.72,INV-0019954,Bank,Cleared,purchase1,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
11-12-2025,2024-25,VCH-019955,Purchase,Mumbai HO,Administration,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM011,Network Switch,8517,1,7038.33,7038.33,18,633.45,633.45,0.0,INV-0019955,RTGS,Cleared,purchase1,Normal,0,,Normal,,,
05-12-2026,2025-26,VCH-019956,Sales,Mumbai HO,IT Support,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM010,1080p Webcam,8525,4,4169.63,16678.52,18,0.0,0.0,3002.13,INV-0019956,Bank,Cleared,sales1,Normal,0,,Normal,,,
18-05-2025,2025-26,VCH-019957,Sales Return,Bengaluru Branch,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM001,Business Laptop,8471,10,34166.71,-341667.1,18,0.0,0.0,-61500.08,INV-0019957,NEFT,Cleared,sales1,Normal,0,,Normal,,,
16-06-2025,2024-25,VCH-019958,Sales,Bengaluru Branch,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM002,Gaming Laptop,8471,3,95707.18,287121.54,18,0.0,0.0,51681.88,INV-0019958,Bank,Cleared,sales2,Normal,0,,Normal,,,
30-10-2026,2025-26,VCH-019959,Purchase,Bengaluru Branch,Warehouse,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM009,Wi-Fi Router,8517,2,3682.64,7365.28,18,0.0,0.0,1325.75,INV-0019959,RTGS,Pending,accounts2,Normal,0,,Normal,,,
01-07-2025,2025-26,VCH-019960,Sales,Pune Branch,IT Support,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM001,Business Laptop,8471,9,51402.14,462619.26,18,0.0,0.0,83271.47,INV-0019960,RTGS,Cleared,admin,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
31-01-2026,2025-26,VCH-019961,Receipt,Pune Branch,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM009,Wi-Fi Router,8517,1,0.0,170503.92,18,0.0,0.0,0.0,INV-0019961,Credit,Cleared,sales1,Normal,0,,Normal,,,
23-10-2025,2024-25,VCH-019962,Purchase,Ahmedabad Branch,IT Support,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM009,Wi-Fi Router,8517,7,3203.89,22427.23,18,2018.45,2018.45,0.0,INV-0019962,Bank,Pending,purchase1,Normal,0,,Normal,,,
16-08-2026,2024-25,VCH-019963,Sales,Ahmedabad Branch,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM005,Mechanical Keyboard,8471,4,3583.34,14333.36,18,1290.0,1290.0,0.0,INV-0019963,UPI,Partly Paid,purchase1,Normal,0,,Normal,,,
09-04-2025,2026-27,VCH-019964,Receipt,Ahmedabad Branch,Purchase,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM012,UPS 1KVA,8504,1,0.0,148876.55,18,0.0,0.0,0.0,INV-0019964,Bank,Cleared,accounts2,Normal,0,,Normal,,,
17-12-2025,2026-27,VCH-019965,Sales,Ahmedabad Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM006,Wireless Mouse,8471,1,1432.11,1432.11,18,128.89,128.89,0.0,INV-0019965,Cash,Cleared,admin,Normal,0,,Normal,,,
21-03-2027,2026-27,VCH-019966,Sales Return,Mumbai HO,Purchase,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM002,Gaming Laptop,8471,4,64923.26,-259693.04,18,-23372.37,-23372.37,0.0,INV-0019966,Cash,Pending,sales2,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
26-12-2025,2025-26,VCH-019967,Sales,Pune Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM005,Mechanical Keyboard,8471,13,3761.83,48903.79,18,0.0,0.0,8802.68,INV-0019967,Bank,Cleared,sales2,Normal,0,,Normal,,,
11-06-2026,2024-25,VCH-019968,Journal,Ahmedabad Branch,Administration,,,,,ITM011,Network Switch,8517,1,0.0,151067.16,18,0.0,0.0,0.0,INV-0019968,NEFT,Cleared,accounts2,Normal,0,,Normal,,,
23-03-2027,2024-25,VCH-019969,Receipt,Mumbai HO,Administration,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM003,24-inch Monitor,8528,1,0.0,233180.81,18,0.0,0.0,0.0,INV-0019969,NEFT,Pending,admin,Normal,0,,Normal,,,
18-06-2026,2024-25,VCH-019970,Receipt,Bengaluru Branch,Purchase,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM005,Mechanical Keyboard,8471,1,0.0,49989.8,18,0.0,0.0,0.0,INV-0019970,Bank,Cleared,sales1,Normal,0,,Normal,,,
04-10-2026,2024-25,VCH-019971,Sales,Bengaluru Branch,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM003,24-inch Monitor,8528,3,12780.86,38342.58,18,0.0,0.0,6901.66,INV-0019971,UPI,Pending,accounts1,Normal,0,,Normal,,,
02-03-2027,2025-26,VCH-019972,Credit Note,Mumbai HO,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM008,1TB SSD,8523,1,6014.32,-6014.32,18,0.0,0.0,-1082.58,INV-0019972,UPI,Pending,purchase1,Normal,0,,Normal,,,
25-06-2026,2025-26,VCH-019973,Journal,Mumbai HO,IT Support,,,,,ITM010,1080p Webcam,8525,1,0.0,71573.65,18,0.0,0.0,0.0,INV-0019973,Cash,Cleared,sales1,Normal,0,,Normal,,,
29-11-2026,2026-27,VCH-019974,Sales,Ahmedabad Branch,Purchase,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM008,1TB SSD,8523,7,8126.87,56888.09,18,0.0,0.0,10239.86,INV-0019974,NEFT,Pending,purchase1,Normal,1,Wrong Tax Rate,High,,,Applied tax rate is inconsistent with the expected rate.
07-04-2026,2026-27,VCH-019975,Payment,Bengaluru Branch,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM005,Mechanical Keyboard,8471,1,0.0,191209.78,18,0.0,0.0,0.0,INV-0019975,Cash,Cleared,purchase1,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
16-11-2026,2025-26,VCH-019976,Purchase Return,Pune Branch,Warehouse,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM002,Gaming Laptop,8471,9,64264.5,-578380.5,18,0.0,0.0,-104108.49,INV-0019976,RTGS,Cleared,sales1,Normal,0,,Normal,,,
13-07-2026,2025-26,VCH-019977,Sales,Ahmedabad Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM008,1TB SSD,8523,4,8764.51,35058.04,18,3155.22,3155.22,0.0,INV-0019977,NEFT,Cleared,admin,Normal,0,,Normal,,,
04-12-2025,2024-25,VCH-019978,Payment,Mumbai HO,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM005,Mechanical Keyboard,8471,1,0.0,193113.67,18,0.0,0.0,0.0,INV-0019978,RTGS,Pending,accounts2,Normal,0,,Normal,,,
13-05-2026,2025-26,VCH-019979,Purchase,Pune Branch,Purchase,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM003,24-inch Monitor,8528,10,8825.55,88255.5,18,7942.99,7942.99,0.0,INV-0019979,Cash,Partly Paid,sales2,Normal,0,,Normal,,,
01-12-2025,2025-26,VCH-019980,Sales,Mumbai HO,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM011,Network Switch,8517,14,9673.72,135432.08,18,0.0,0.0,24377.77,INV-0019980,UPI,Pending,sales2,Normal,0,,Normal,,,
15-01-2026,2025-26,VCH-019981,Sales Return,Bengaluru Branch,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM012,UPS 1KVA,8504,4,5765.25,-23061.0,18,0.0,0.0,-4150.98,INV-0019981,NEFT,Pending,accounts1,Normal,0,,Normal,,,
30-10-2025,2025-26,VCH-019982,Journal,Mumbai HO,Administration,,,,,ITM012,UPS 1KVA,8504,1,0.0,151480.75,18,0.0,0.0,0.0,INV-0019982,Bank,Partly Paid,purchase1,Normal,0,,Normal,,,
25-03-2026,2026-27,VCH-019983,Sales,Ahmedabad Branch,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM004,27-inch Monitor,8528,2,20794.52,41589.04,18,3743.01,3743.01,0.0,INV-0019983,NEFT,Pending,accounts1,Normal,0,,Normal,,,
10-12-2025,2025-26,VCH-019984,Sales,Pune Branch,Administration,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM002,Gaming Laptop,8471,2,85039.29,170078.58,18,0.0,0.0,30614.14,INV-0019984,Cash,Cleared,sales1,Normal,1,Unusual Voucher Sequence,Medium,,,Voucher sequence is inconsistent with expected chronological numbering.
01-07-2026,2026-27,VCH-019985,Receipt,Ahmedabad Branch,IT Support,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM004,27-inch Monitor,8528,1,0.0,181095.42,18,0.0,0.0,0.0,INV-0019985,RTGS,Cleared,sales2,Normal,0,,Normal,,,
26-12-2025,2024-25,VCH-019986,Payment,Ahmedabad Branch,Sales,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM008,1TB SSD,8523,1,0.0,150790.77,18,0.0,0.0,0.0,INV-0019986,UPI,Cleared,admin,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
25-03-2026,2024-25,VCH-019987,Sales,Bengaluru Branch,Administration,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM010,1080p Webcam,8525,7,4789.15,33524.05,18,0.0,0.0,6034.33,INV-0019987,Credit,Cleared,admin,Normal,0,,Normal,,,
12-07-2025,2025-26,VCH-019988,Sales Return,Bengaluru Branch,Sales,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM010,1080p Webcam,8525,14,2886.5,-40411.0,18,-3636.99,-3636.99,0.0,INV-0019988,Cash,Cleared,purchase1,Normal,0,,Normal,,,
08-01-2026,2024-25,VCH-019989,Credit Note,Ahmedabad Branch,Administration,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM011,Network Switch,8517,1,6153.29,-6153.29,18,0.0,0.0,-1107.59,INV-0019989,RTGS,Partly Paid,accounts2,Normal,0,,Normal,,,
16-12-2025,2024-25,VCH-019990,Payment,Mumbai HO,Warehouse,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM007,Laser Printer,8443,1,0.0,219276.23,18,0.0,0.0,0.0,INV-0019990,Bank,Cleared,admin,Normal,0,,Normal,,,
03-03-2027,2026-27,VCH-019991,Payment,Mumbai HO,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM003,24-inch Monitor,8528,1,0.0,81318.42,18,0.0,0.0,0.0,INV-0092262,RTGS,Cleared,sales1,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0092262,Invoice identifier appears duplicated or reused.
21-02-2026,2025-26,VCH-019992,Receipt,Pune Branch,Sales,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM010,1080p Webcam,8525,1,0.0,116997.81,18,0.0,0.0,0.0,INV-0019992,UPI,Pending,purchase1,Normal,0,,Normal,,,
16-04-2025,2024-25,VCH-019993,Sales,Ahmedabad Branch,Administration,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM012,UPS 1KVA,8504,1,7887.11,7887.11,18,709.84,709.84,0.0,INV-0019993,Credit,Cleared,accounts1,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
12-11-2025,2024-25,VCH-019994,Sales,Bengaluru Branch,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM007,Laser Printer,8443,13,17212.82,223766.66,18,0.0,0.0,40278.0,INV-0019994,Cash,Cleared,sales2,Normal,0,,Normal,,,
15-09-2026,2024-25,VCH-019995,Purchase,Bengaluru Branch,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM003,24-inch Monitor,8528,11,8448.52,92933.72,18,0.0,0.0,16728.07,INV-0019995,NEFT,Cleared,sales2,Normal,0,,Normal,,,
30-07-2025,2024-25,VCH-019996,Sales,Ahmedabad Branch,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM005,Mechanical Keyboard,8471,9,3917.41,35256.69,18,0.0,0.0,6346.2,INV-0019996,UPI,Cleared,purchase1,Normal,1,Round Amount,Low,,,Large exact-round transaction warrants manual review.
28-07-2025,2025-26,VCH-019997,Payment,Mumbai HO,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM003,24-inch Monitor,8528,1,0.0,139713.72,18,0.0,0.0,0.0,INV-0019997,UPI,Cleared,admin,Normal,0,,Normal,,,
29-12-2025,2025-26,VCH-019998,Sales,Mumbai HO,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM006,Wireless Mouse,8471,6,1478.37,8870.22,18,0.0,0.0,1596.64,INV-0019998,Credit,Pending,purchase1,Normal,0,,Normal,,,
17-12-2025,2025-26,VCH-019999,Payment,Bengaluru Branch,IT Support,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM007,Laser Printer,8443,1,0.0,135543.07,18,0.0,0.0,0.0,INV-0019999,UPI,Cleared,accounts1,Normal,0,,Normal,,,
18-03-2026,2024-25,VCH-020000,Sales,Pune Branch,Warehouse,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM002,Gaming Laptop,8471,10,85680.5,856805.0,18,0.0,0.0,154224.9,INV-0020000,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
25-04-2025,2025-26,VCH-020001,Credit Note,Ahmedabad Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM007,Laser Printer,8443,1,13230.03,-13230.03,18,0.0,0.0,-2381.41,INV-0020001,Bank,Pending,accounts1,Normal,0,,Normal,,,
09-09-2026,2024-25,VCH-020002,Sales,Mumbai HO,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM007,Laser Printer,8443,3,16547.05,49641.15,18,4467.7,4467.7,0.0,INV-0020002,RTGS,Cleared,accounts1,Normal,0,,Normal,,,
04-09-2025,2025-26,VCH-020003,Receipt,Pune Branch,Administration,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM007,Laser Printer,8443,1,0.0,179622.48,18,0.0,0.0,0.0,INV-0020003,NEFT,Cleared,accounts2,Normal,0,,Normal,,,
02-09-2026,2024-25,VCH-020004,Purchase,Mumbai HO,Warehouse,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM003,24-inch Monitor,8528,1,9642.34,9642.34,18,0.0,0.0,1735.62,INV-0020004,UPI,Cleared,sales2,Normal,0,,Normal,,,
18-05-2026,2025-26,VCH-020005,Journal,Ahmedabad Branch,Administration,,,,,ITM011,Network Switch,8517,1,0.0,89517.03,18,0.0,0.0,0.0,INV-0020005,Cash,Cleared,accounts2,Normal,0,,Normal,,,
26-08-2025,2025-26,VCH-020006,Receipt,Ahmedabad Branch,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM002,Gaming Laptop,8471,1,0.0,21020.65,18,0.0,0.0,0.0,INV-0020006,RTGS,Cleared,admin,Normal,0,,Normal,,,
09-03-2026,2024-25,VCH-020007,Sales,Ahmedabad Branch,IT Support,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM008,1TB SSD,8523,1,8060.26,8060.26,18,725.42,725.42,0.0,INV-0020007,Credit,Pending,admin,Normal,0,,Normal,,,
27-04-2025,2024-25,VCH-020008,Sales,Bengaluru Branch,IT Support,CUST008,Prime Business Hub,0,Rajasthan,ITM004,27-inch Monitor,8528,1,19905.29,19905.29,18,0.0,0.0,3582.95,INV-0020008,NEFT,Cleared,purchase1,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
26-08-2026,2024-25,VCH-020009,Purchase,Pune Branch,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM009,Wi-Fi Router,8517,4,3831.32,15325.28,18,0.0,0.0,2758.55,INV-0020009,Credit,Pending,sales2,Normal,0,,Normal,,,
08-11-2025,2024-25,VCH-020010,Debit Note,Bengaluru Branch,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM011,Network Switch,8517,1,8202.89,8202.89,18,0.0,0.0,1476.52,INV-0020010,Cash,Cleared,sales2,Normal,0,,Normal,,,
05-01-2026,2024-25,VCH-020011,Sales,Mumbai HO,Sales,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM005,Mechanical Keyboard,8471,9,3632.36,32691.24,18,2942.21,2942.21,0.0,INV-0020011,RTGS,Pending,accounts2,Normal,0,,Normal,,,
24-07-2025,2024-25,VCH-020012,Sales,Bengaluru Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM010,1080p Webcam,8525,14,4404.71,61665.94,18,5549.93,5549.93,0.0,INV-0020012,Bank,Pending,accounts2,Normal,0,,Normal,,,
23-12-2025,2024-25,VCH-020013,Purchase,Pune Branch,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM001,Business Laptop,8471,2,37314.61,74629.22,18,0.0,0.0,13433.26,INV-0020013,Bank,Cleared,sales1,Normal,0,,Normal,,,
14-01-2026,2025-26,VCH-020014,Sales,Pune Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM010,1080p Webcam,8525,8,4406.23,35249.84,18,0.0,0.0,6344.97,INV-0020014,UPI,Cleared,sales1,Normal,0,,Normal,,,
12-09-2025,2024-25,VCH-020015,Receipt,Mumbai HO,Administration,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM005,Mechanical Keyboard,8471,1,0.0,191250.9,18,0.0,0.0,0.0,INV-0020015,Cash,Cleared,sales1,Normal,0,,Normal,,,
16-03-2027,2024-25,VCH-020016,Purchase,Bengaluru Branch,Warehouse,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM004,27-inch Monitor,8528,14,12695.57,177737.98,18,15996.42,15996.42,0.0,INV-0020016,UPI,Pending,sales2,Normal,0,,Normal,,,
22-10-2025,2024-25,VCH-020017,Sales,Pune Branch,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM010,1080p Webcam,8525,9,4763.6,42872.4,18,0.0,0.0,7717.03,INV-0020017,RTGS,Cleared,sales1,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
11-08-2025,2024-25,VCH-020018,Purchase,Bengaluru Branch,Warehouse,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM002,Gaming Laptop,8471,9,66075.15,594676.35,18,0.0,0.0,107041.74,INV-0020018,Bank,Cleared,accounts1,Normal,0,,Normal,,,
06-05-2026,2024-25,VCH-020019,Debit Note,Mumbai HO,Sales,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM011,Network Switch,8517,1,8640.15,8640.15,18,777.61,777.61,0.0,INV-0020019,Cash,Partly Paid,purchase1,Normal,0,,Normal,,,
19-11-2025,2024-25,VCH-020020,Purchase Return,Mumbai HO,Purchase,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM004,27-inch Monitor,8528,4,13805.8,-55223.2,18,0.0,0.0,-9940.18,INV-0020020,Credit,Cleared,sales2,Normal,0,,Normal,,,
26-02-2026,2024-25,VCH-020021,Sales,Ahmedabad Branch,Sales,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM008,1TB SSD,8523,2,8220.01,16440.02,18,0.0,0.0,2959.2,INV-0020021,Cash,Pending,accounts2,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
12-09-2026,2025-26,VCH-020022,Purchase,Mumbai HO,Sales,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM005,Mechanical Keyboard,8471,7,2644.55,18511.85,18,0.0,0.0,3332.13,INV-0020022,RTGS,Cleared,sales1,Normal,0,,Normal,,,
28-05-2025,2025-26,VCH-020023,Purchase,Pune Branch,Purchase,SUP003,Nova Electronics,0,Delhi,ITM009,Wi-Fi Router,8517,12,3463.66,41563.92,18,0.0,0.0,7481.51,INV-0020023,Bank,Cleared,admin,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
07-04-2026,2026-27,VCH-020024,Purchase,Mumbai HO,Purchase,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM005,Mechanical Keyboard,8471,2,2657.86,5315.72,18,0.0,0.0,956.83,INV-0020024,RTGS,Cleared,purchase1,Normal,1,Invalid GSTIN,High,,,GST identification value is syntactically or logically invalid.
16-04-2025,2026-27,VCH-020025,Payment,Bengaluru Branch,IT Support,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM008,1TB SSD,8523,1,0.0,20318.34,18,0.0,0.0,0.0,INV-0020025,Bank,Cleared,purchase1,Normal,0,,Normal,,,
03-05-2025,2024-25,VCH-020026,Sales,Bengaluru Branch,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM011,Network Switch,8517,8,9254.99,74039.92,18,0.0,0.0,13327.19,INV-0020026,RTGS,Cleared,sales1,Normal,0,,Normal,,,
07-06-2025,2026-27,VCH-020027,Payment,Ahmedabad Branch,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM008,1TB SSD,8523,1,0.0,112742.2,18,0.0,0.0,0.0,INV-0020027,UPI,Pending,accounts2,Normal,0,,Normal,,,
28-07-2025,2026-27,VCH-020028,Journal,Ahmedabad Branch,IT Support,,,,,ITM007,Laser Printer,8443,1,0.0,9315.14,18,0.0,0.0,0.0,INV-0020028,NEFT,Cleared,sales1,Normal,0,,Normal,,,
12-12-2025,2026-27,VCH-020029,Sales,Mumbai HO,Sales,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM007,Laser Printer,8443,13,16438.66,213702.58,18,0.0,0.0,38466.46,INV-0020029,Bank,Cleared,accounts1,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
12-02-2027,2026-27,VCH-020030,Receipt,Pune Branch,Sales,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM002,Gaming Laptop,8471,1,0.0,22081.41,18,0.0,0.0,0.0,INV-0020030,NEFT,Cleared,accounts2,Normal,0,,Normal,,,
22-01-2027,2024-25,VCH-020031,Receipt,Bengaluru Branch,Sales,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM005,Mechanical Keyboard,8471,1,0.0,175470.1,18,0.0,0.0,0.0,INV-0020031,Credit,Pending,sales1,Normal,0,,Normal,,,
15-06-2025,2024-25,VCH-020032,Debit Note,Ahmedabad Branch,Warehouse,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM003,24-inch Monitor,8528,1,13257.61,13257.61,18,1193.18,1193.18,0.0,INV-0020032,UPI,Pending,sales1,Normal,1,Wrong Tax Rate,High,,,Applied tax rate is inconsistent with the expected rate.
25-03-2027,2026-27,VCH-020033,Sales,Pune Branch,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM008,1TB SSD,8523,1,7895.28,7895.28,18,0.0,0.0,1421.15,INV-0020033,Cash,Cleared,accounts2,Normal,0,,Normal,,,
08-07-2026,2026-27,VCH-020034,Sales,Mumbai HO,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM003,24-inch Monitor,8528,1,13325.58,13325.58,18,0.0,0.0,2398.6,INV-0020034,Cash,Cleared,sales1,Normal,0,,Normal,,,
10-05-2026,2024-25,VCH-020035,Debit Note,Bengaluru Branch,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM004,27-inch Monitor,8528,1,20494.49,20494.49,18,1844.5,1844.5,0.0,INV-0040378,NEFT,Pending,accounts1,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0040378,Invoice identifier appears duplicated or reused.
31-10-2026,2024-25,VCH-020036,Payment,Mumbai HO,Administration,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM012,UPS 1KVA,8504,1,0.0,6267.68,18,0.0,0.0,0.0,INV-0020036,Bank,Cleared,accounts2,Normal,0,,Normal,,,
20-03-2026,2024-25,VCH-020037,Sales,Mumbai HO,Warehouse,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM010,1080p Webcam,8525,2,4457.86,8915.72,18,0.0,0.0,1604.83,INV-0020037,Bank,Cleared,sales1,Normal,0,,Normal,,,
